file,line,start,end,speaker,speaker_role,word_count,duration,text,year
12-682,159,2888.542,2952.382,Sonia_Sotomayor,scotus_justice,144,63.84,"It can't be that, because the normal political process imposes burdens on different groups. I thought the line was a very simple one, which is if the normal academic decision-making is in the dean, the faculty, at whatever level, as long as the normal right to control is being exercised, then that person could change the decision. So if they delegate most admissions decisions, as I understand from the record, to the faculty, but they still regularly, besides race, veto some of those decisions, and race is now one of them, then the Board of Regents can do that normally. So could the president, if that's the way it's normally done. It's when the process is -- political process has changed specifically and only for race, as a constitutional amendment here was intended to do, that the political doctrine is violated. Have I restated?",12
12-682,161,2955.95,2976.098,Anthony_M_Kennedy,scotus_justice,59,20.148,"But I still don't understand your answer to Justice Alito's question. Suppose the dean has authority in the bylaws of the university to reverse what the faculty does, but you have a dean who just does not like affirmative action. He is dead against it. And he makes the decision to reverse the faculty. Do you have a remedy?",12
12-682,163,2979.633,2987.656,Anthony_M_Kennedy,scotus_justice,20,8.023,"All right. Then you have Justice Alito's question. Then it's the president of the university, and then it's the legislature.",12
12-682,165,3018.427,3029.299,Samuel_A_Alito_Jr,scotus_justice,34,10.872,"But would that be true -- I'm sorry. Would that be true if they had never gotten involved in admissions criteria before? They have the authority, but they left that to the university officials.",12
12-682,167,3050.829,3062.037,Samuel_A_Alito_Jr,scotus_justice,29,11.208,I don't see how that is consistent with Justice Sotomayor's answer to my question. Don't the people of Michigan have -- don't the people of Michigan have plenary authority?,12
12-682,169,3084.135,3121.994,Stephen_G_Breyer,scotus_justice,95,37.859,"I'm not saying instead of political process. Don't let me put words in your mouth. Think what you think here. You say where the authority is divided in a certain way, and that is true under the constitution of the State. So the State government lacks the power. And then you have to take the power from the people and change the constitution, and when you do that in respect to a benefit, then, in respect to benefits, Washington -- you know, Seattle and Hunter kick in. See, where are not dealing with past discrimination.",12
12-682,171,3199.095,3211.068,John_G_Roberts_Jr,scotus_justice,38,11.973,To what extent -- to what extent does your argument depend -- I thought both Hunter and Seattle speak in these terms -- that the policies that are more difficult to enact are beneficial for the minority group.,12
12-682,173,3217.206,3225.062,John_G_Roberts_Jr,scotus_justice,28,7.856,To what extent does your argument depend upon the assumption that the programs that you say are now more difficult to enact are beneficial to the minority group?,12
12-682,175,3234.501,3235.451,John_G_Roberts_Jr,scotus_justice,4,0.95,"Well, why do you--",12
12-682,177,3237.37,3257.964,John_G_Roberts_Jr,scotus_justice,53,20.594,"--Right. What if the question of whether it's a benefit to the minority group is more open to debate, whether it's through the mismatch theory that Taylor and Sander I guess have adopted, or other theories? Do we have to assume in your favor that these definitely are beneficial to particular minority groups?",12
12-682,179,3276.761,3285.531,John_G_Roberts_Jr,scotus_justice,26,8.77,"There may be a difference between popularity and benefit. In other words, you want us to assume that the programs are beneficial to a minority group?",12
12-682,181,3297.939,3313.881,Antonin_Scalia,scotus_justice,33,15.942,"Your opponent says otherwise. He says that minority students have taken tougher courses, they have been better qualified to be admitted, and all sorts of other benefits. So it's certainly a debatable question.",12
12-682,183,3343.0,3356.692,Antonin_Scalia,scotus_justice,47,13.692,"You're changing your answer, then. Your answer to the Chief was it does depend and now you are saying it doesn't depend on whether it benefits minorities at all; it's just whether it places a -- a greater burden on minorities to change it. Which is it?",12
12-682,185,3357.158,3359.426,Antonin_Scalia,scotus_justice,4,2.268,One or the other?,12
12-682,187,3395.917,3400.086,John_G_Roberts_Jr,scotus_justice,10,4.169,"Thank you, counsel. Mr. Bursch, you have 4 minutes remaining.",12
12-682,189,3459.208,3460.958,Ruth_Bader_Ginsburg,scotus_justice,7,1.75,You quoted -- you quoted from Crawford.,12
12-682,191,3461.491,3474.05,Ruth_Bader_Ginsburg,scotus_justice,15,12.559,"And there is an opposing quote in Seattle itself on page, what is it, 486?",12
12-682,193,3474.95,3545.746,Ruth_Bader_Ginsburg,scotus_justice,119,70.796,"""When the State's allocation of power places unusual burdens on the ability of racial groups to enact legislation designed to overcome the special condition of prejudice, the governmental action seriously curtails the operation of those political processes ordinarily to be relied on to protect minorities. "" And it quotes Carolene Products. So -- and then the following sentence is: ""In the most direct sense, this implicates the judiciary's special role, not of treating the individuals as individuals, but the judiciary's special role in safeguarding the interests of those groups that are relegated to a position of political powerlessness. "" So the rationale of Seattle is that notion that we can't put hurdles in the way of a disadvantaged minority.",12
12-682,195,3566.66,3576.016,Sonia_Sotomayor,scotus_justice,18,9.356,"Diversity does, but when you take away a tool for diversity that's what Seattle is saying is wrong.",12
12-682,197,3577.202,3586.907,Sonia_Sotomayor,scotus_justice,23,9.705,"You can't take the tool away simply because it may include race as a factor, simply because you are changing the playing field.",12
12-682,199,3603.567,3621.712,Samuel_A_Alito_Jr,scotus_justice,61,18.145,"Seattle and this case both involve constitutional -- Seattle and this case both involve constitutional amendments. So why can't the law -- the law be drawn -- the line be drawn there? If you change the allocation of power in one of these less substantial ways, that's one thing; but when you require a constitutional amendment that's really a big deal.",12
12-682,201,3632.0,3645.658,Stephen_G_Breyer,scotus_justice,45,13.658,"That's the benefit to a minority group. But what I'm thinking is go read the cases. You yourself seem to say these cases seem to apply alike to the benefits or to the discrimination against it. I mean, there is lots of language in Seattle.",12
12-682,203,3646.224,3668.773,Stephen_G_Breyer,scotus_justice,58,22.549,"You come -- now, suppose you take that and say, all right, it was meant in context; but the context includes constitutional amendments because with the constitutional amendment you are restructuring. Now you would lose on that theory; but there would be a limitation on the extent to which the people have the right to move powers around.",12
12-682,205,3696.207,3697.307,John_G_Roberts_Jr,scotus_justice,8,1.1,"Thank you, counsel, counsel. The case is submitted.",12
